user_id,user_segment,arpu_tier,plan_type,total_data_gb,arpu_zar,absolute_error_gb,pct_streaming,pct_social,pct_messaging,pct_gaming
SUB1956011,"Revenue Driver (High ARPU, High Data)",High (R200-500),Postpaid_Premium,5.05509,377.8,1.574649928004416,41.015625,29.6875,6.640625,22.656249999999996
SUB4144480,"Revenue Driver (High ARPU, High Data)",Premium (>R500),Prepaid_Monthly,7.26766,530.47,0.1431002994827999,32.32323232323232,14.14141414141414,16.38608305274972,37.14927048260381
SUB7334625,Regular User,High (R200-500),Postpaid_Unlimited,2.4240500000000003,221.35,0.5201727612841265,61.17216117216117,17.216117216117215,13.553113553113553,8.058608058608058
SUB5620650,"Revenue Driver (High ARPU, High Data)",Premium (>R500),Postpaid_Premium,23.34998,1350.14,3.2186692176151723,54.27408412483039,8.412483039348711,27.137042062415194,10.176390773405698
SUB6882545,Regular User,Mid (R100-200),Postpaid_Unlimited,1.61229,156.94,0.3335345474053888,25.25,49.5,7.75,17.5
SUB5510579,Regular User,Mid (R100-200),Prepaid_Monthly,1.0696199999999998,113.87,0.10395451304296599,35.96491228070175,7.894736842105264,38.59649122807018,17.54385964912281
SUB7281328,Regular User,Mid (R100-200),Prepaid_Monthly,1.38502,138.9,0.004598531078848778,35.294117647058826,57.78546712802769,5.190311418685122,1.7301038062283738
SUB4434955,Regular User,Mid (R100-200),Prepaid_Monthly,1.39506,139.7,0.11286718346366365,20.794392523364486,45.79439252336448,16.588785046728972,16.822429906542055
SUB4073961,"Upsell Opportunity (Low ARPU, Low Data)",Mid-Low (R50-100),Postpaid_Premium,0.5133,79.0,0.03846459900477256,14.529914529914528,68.37606837606836,10.256410256410255,6.837606837606837
SUB8710611,Regular User,Mid (R100-200),Postpaid_Premium,1.5798599999999998,154.36,0.09084004644837074,26.101694915254242,41.694915254237294,29.152542372881356,3.050847457627119
SUB4612610,Regular User,High (R200-500),Prepaid_Monthly,2.46675,224.74,1.0017461531655383,41.50664697193501,16.691285081240768,10.044313146233383,31.757754800590842
SUB9228736,"Upsell Opportunity (Low ARPU, Low Data)",Mid-Low (R50-100),Prepaid_Daily,0.42792,63.72,0.014847760249734221,23.64864864864865,6.756756756756757,41.21621621621622,28.37837837837838
SUB9913613,Regular User,High (R200-500),Prepaid_Monthly,3.48606,305.62,0.2162760182031791,31.506849315068497,9.246575342465754,1.3698630136986303,57.87671232876712
SUB3959470,"Revenue Driver (High ARPU, High Data)",High (R200-500),Postpaid_Basic,3.42553,311.42,0.35955052747550553,32.15859030837005,46.47577092511014,11.894273127753308,9.471365638766521
SUB6963132,"Upsell Opportunity (Low ARPU, Low Data)",Mid-Low (R50-100),Prepaid_Monthly,0.41708999999999996,62.1,0.04425006026480882,35.35353535353536,44.44444444444445,8.080808080808081,12.121212121212121
SUB1727468,"Upsell Opportunity (Low ARPU, Low Data)",Mid-Low (R50-100),Prepaid_Daily,0.59177,82.37,0.01714096015388389,54.0,15.0,30.0,1.0
SUB7881289,"Upsell Opportunity (Low ARPU, Low Data)",Low (<R50),Prepaid_Daily,0.21033000000000002,38.95,0.0606044090526513,18.095238095238095,76.19047619047619,4.761904761904762,0.9523809523809523
SUB2916796,Regular User,High (R200-500),Prepaid_Monthly,2.4064,219.95,0.060104644675097685,2.4918743228602382,65.00541711809316,29.469122426868903,3.0335861321776814
SUB3192271,"Upsell Opportunity (Low ARPU, Low Data)",Mid-Low (R50-100),Prepaid_Daily,0.5522,77.87,0.12744887292246299,29.924242424242426,52.27272727272727,9.469696969696969,8.333333333333332
SUB6044080,Regular User,High (R200-500),Prepaid_Monthly,2.44021,222.63,0.06936130952015374,48.120300751879704,41.60401002506266,0.7518796992481204,9.523809523809526
SUB7374825,"Upsell Opportunity (Low ARPU, Low Data)",Mid (R100-200),Postpaid_Unlimited,0.89786,100.25,0.03538897699163901,17.58241758241758,70.32967032967032,3.296703296703297,8.79120879120879
SUB9271330,Regular User,Mid (R100-200),Postpaid_Premium,1.93007,182.15,0.20518902996860766,19.56521739130435,51.08695652173913,14.130434782608697,15.217391304347828
SUB7424788,"Revenue Driver (High ARPU, High Data)",Premium (>R500),Postpaid_Unlimited,15.32549,980.71,1.7637581221519891,45.017182130584196,51.546391752577314,1.632302405498282,1.804123711340206
SUB5275542,Regular User,Mid (R100-200),Postpaid_Premium,1.70838,164.56,0.2909625458953511,34.27672955974843,60.691823899371066,4.402515723270441,0.6289308176100629
SUB8752950,Regular User,High (R200-500),Prepaid_Monthly,2.8951100000000003,258.73,0.09305478429930147,65.20618556701031,18.298969072164947,1.0309278350515463,15.463917525773196
SUB8541714,"Upsell Opportunity (Low ARPU, Low Data)",Mid-Low (R50-100),Prepaid_Daily,0.66886,91.15,0.0807945596639228,29.896907216494846,18.556701030927837,36.08247422680412,15.463917525773196
SUB3971783,"Revenue Driver (High ARPU, High Data)",High (R200-500),Postpaid_Unlimited,3.62147,316.36,0.4537494081217486,9.88822012037833,48.92519346517627,26.311263972484948,14.875322441960446
SUB6547094,"Upsell Opportunity (Low ARPU, Low Data)",Low (<R50),Prepaid_Daily,0.26767,45.47,0.02195910047790961,17.543859649122805,21.052631578947363,19.298245614035086,42.105263157894726
SUB3801818,Regular User,Mid (R100-200),Prepaid_Daily,1.5038900000000002,186.22,0.4420395448878891,79.20792079207921,18.81188118811881,0.9900990099009901,0.9900990099009901
SUB9704434,"Upsell Opportunity (Low ARPU, Low Data)",Mid-Low (R50-100),Postpaid_Basic,0.15937,89.81,0.03514229199621123,13.978494623655916,45.16129032258064,8.60215053763441,32.25806451612903
SUB8256300,Regular User,Mid (R100-200),Prepaid_Daily,1.10888,141.25,0.0445820455363517,36.492890995260666,55.92417061611374,7.109004739336493,0.47393364928909953
SUB3745683,"Revenue Driver (High ARPU, High Data)",Premium (>R500),Postpaid_Basic,8.17216,561.16,1.3142898582204499,54.36408977556111,35.16209476309227,9.850374064837906,0.6234413965087282
SUB8169158,"Upsell Opportunity (Low ARPU, Low Data)",Low (<R50),Prepaid_Daily,0.07672,29.0,0.03232698214162986,50.0,40.90909090909091,0.0,9.090909090909092
SUB9634939,Regular User,High (R200-500),Prepaid_Monthly,2.97426,265.01,0.89816144827812,67.05882352941177,18.039215686274513,1.9607843137254906,12.941176470588237
SUB8596713,"Upsell Opportunity (Low ARPU, Low Data)",Mid-Low (R50-100),Prepaid_Daily,0.63414,87.2,0.1365336648369741,29.508196721311474,53.278688524590166,13.114754098360656,4.0983606557377055
SUB7397986,"Revenue Driver (High ARPU, High Data)",Premium (>R500),Postpaid_Unlimited,14.37172,921.48,3.775470165710722,33.849557522123895,17.58849557522124,1.991150442477876,46.57079646017699
SUB9421374,"Upsell Opportunity (Low ARPU, Low Data)",Mid-Low (R50-100),Postpaid_Unlimited,0.63462,79.36,0.022099359896144866,27.18446601941748,53.398058252427184,7.766990291262135,11.650485436893202
SUB7150208,"Upsell Opportunity (Low ARPU, Low Data)",Mid-Low (R50-100),Prepaid_Monthly,0.6379900000000001,79.62,0.021398946241258487,26.73992673992674,67.76556776556777,1.0989010989010988,4.395604395604395
SUB4031863,"Upsell Opportunity (Low ARPU, Low Data)",Mid-Low (R50-100),Postpaid_Premium,0.73339,87.19,0.007710910662735326,38.655462184873954,42.43697478991597,13.445378151260506,5.462184873949581
SUB5873594,Regular User,High (R200-500),Postpaid_Basic,3.1385,291.95,0.15835672600198203,12.85714285714286,45.55555555555556,1.4285714285714286,40.15873015873016
SUB9571632,"Upsell Opportunity (Low ARPU, Low Data)",Mid-Low (R50-100),Postpaid_Premium,0.35535,79.0,0.08756012413516784,11.76470588235294,50.0,0.9803921568627451,37.254901960784316
SUB2447947,"Upsell Opportunity (Low ARPU, Low Data)",Mid (R100-200),Postpaid_Basic,0.40612,106.56,0.046196068912449095,12.452830188679243,58.490566037735846,7.169811320754717,21.886792452830186
SUB8615487,Regular User,High (R200-500),Postpaid_Premium,3.40367,299.08,0.0746077030005936,20.151133501259448,35.012594458438286,22.16624685138539,22.670025188916878
SUB2822744,"Revenue Driver (High ARPU, High Data)",High (R200-500),Postpaid_Basic,6.128640000000001,440.59,0.5203176785290982,58.30188679245282,20.188679245283016,17.169811320754715,4.339622641509433
SUB4338669,"Upsell Opportunity (Low ARPU, Low Data)",Low (<R50),Prepaid_Monthly,0.04535,32.6,0.0009569821416298627,30.0,65.0,5.0,0.0
SUB2268300,"Revenue Driver (High ARPU, High Data)",Premium (>R500),Postpaid_Unlimited,10.84936,702.75,1.432379121616183,57.64331210191082,31.422505307855626,5.414012738853503,5.520169851380043
SUB3911190,"Revenue Driver (High ARPU, High Data)",Premium (>R500),Postpaid_Unlimited,9.85592,709.06,0.3136996066121487,55.97014925373135,32.33830845771145,7.213930348258707,4.477611940298508
SUB5228021,"Revenue Driver (High ARPU, High Data)",High (R200-500),Postpaid_Unlimited,4.0297600000000005,348.76,0.33182885448259647,57.180851063829785,35.904255319148945,2.393617021276596,4.521276595744681
SUB1785786,Regular User,Mid (R100-200),Postpaid_Premium,2.10854,196.31,0.0716158095150945,65.85365853658536,21.95121951219512,10.243902439024389,1.9512195121951217
SUB9400944,"Revenue Driver (High ARPU, High Data)",Premium (>R500),Postpaid_Premium,8.27311,599.84,0.035550281426653285,23.085106382978726,44.46808510638298,26.17021276595745,6.276595744680852
SUB8997488,"Upsell Opportunity (Low ARPU, Low Data)",Mid-Low (R50-100),Prepaid_Monthly,0.82559,94.51,0.040992612220920766,48.888888888888886,8.518518518518519,10.37037037037037,32.22222222222222
SUB3903561,Regular User,High (R200-500),Prepaid_Daily,1.66642,204.72,0.3665999808358924,57.44680851063829,37.94326241134752,2.8368794326241136,1.7730496453900706
SUB8948838,"Upsell Opportunity (Low ARPU, Low Data)",Low (<R50),Prepaid_Daily,0.26779000000000003,45.49,0.02121818866824643,10.191082802547772,78.98089171974523,9.554140127388536,1.2738853503184715
SUB9122734,"Revenue Driver (High ARPU, High Data)",High (R200-500),Prepaid_Monthly,3.95982,343.21,0.5997222886968703,64.11856474258971,26.98907956318253,0.4680187207488299,8.424336973478939
SUB5466951,"Upsell Opportunity (Low ARPU, Low Data)",Mid-Low (R50-100),Prepaid_Monthly,0.33855,55.86,0.012278138313074949,12.962962962962962,31.48148148148148,2.7777777777777777,52.77777777777777
SUB6254230,"Upsell Opportunity (Low ARPU, Low Data)",Mid (R100-200),Postpaid_Premium,0.92934,102.74,0.12187988264152017,17.39130434782609,58.38509316770186,11.801242236024846,12.422360248447205
SUB7269324,"Upsell Opportunity (Low ARPU, Low Data)",Mid-Low (R50-100),Prepaid_Daily,0.40354,60.94,0.1487075732239721,15.625,6.25,3.125,75.0
SUB4294900,"Revenue Driver (High ARPU, High Data)",Premium (>R500),Postpaid_Unlimited,26.57357,1532.53,0.308817367413468,81.13590263691684,11.866125760649087,2.7383367139959436,4.259634888438134
SUB1627475,Regular User,High (R200-500),Prepaid_Monthly,3.0217199999999997,268.77,0.3534069966334581,39.1644908616188,55.09138381201044,0.5221932114882507,5.221932114882507
SUB4781876,"Upsell Opportunity (Low ARPU, Low Data)",Mid (R100-200),Prepaid_Monthly,0.92545,102.43,0.03008716884812923,41.86046511627907,36.04651162790698,12.790697674418608,9.30232558139535
SUB7113100,"Revenue Driver (High ARPU, High Data)",High (R200-500),Postpaid_Premium,4.7114899999999995,402.86,0.300854039703113,14.38848920863309,71.94244604316545,13.069544364508392,0.5995203836930455
SUB3211738,"Upsell Opportunity (Low ARPU, Low Data)",Mid-Low (R50-100),Prepaid_Monthly,0.63564,79.44,0.16878395851689088,33.07692307692307,31.538461538461537,11.538461538461538,23.846153846153843
SUB1850122,Regular User,Mid (R100-200),Postpaid_Unlimited,1.44759,143.87,0.3103646816954897,27.860696517412936,49.58540630182422,0.1658374792703151,22.38805970149254
SUB3327654,"Upsell Opportunity (Low ARPU, Low Data)",Mid-Low (R50-100),Postpaid_Premium,0.24112,79.0,0.07522695533156318,23.46938775510204,30.612244897959183,3.061224489795918,42.857142857142854
SUB2572138,"Upsell Opportunity (Low ARPU, Low Data)",Mid-Low (R50-100),Prepaid_Monthly,0.27876,51.12,0.06985701481609005,20.863309352517987,30.935251798561154,6.474820143884892,41.726618705035975
SUB3120539,Regular User,Mid (R100-200),Postpaid_Unlimited,1.0414,111.64,0.10903594402092964,26.201923076923077,54.8076923076923,3.8461538461538463,15.144230769230768
SUB8204425,"Upsell Opportunity (Low ARPU, Low Data)",Mid-Low (R50-100),Prepaid_Daily,0.5062,72.63,0.1750811735413108,12.883435582822086,72.08588957055215,0.6134969325153374,14.417177914110429
SUB2918517,Regular User,High (R200-500),Postpaid_Basic,1.92676,209.73,0.22763454233621228,34.43983402489627,58.50622406639005,4.979253112033195,2.074688796680498
SUB3560390,"Revenue Driver (High ARPU, High Data)",High (R200-500),Postpaid_Unlimited,5.37658,399.98,1.6559858400172875,75.41899441340783,11.731843575418994,5.027932960893854,7.82122905027933
SUB1578110,"Upsell Opportunity (Low ARPU, Low Data)",Mid-Low (R50-100),Postpaid_Premium,0.7212000000000001,86.23,0.06497407255526766,16.814159292035395,34.51327433628318,42.25663716814159,6.415929203539822
SUB9281447,"Revenue Driver (High ARPU, High Data)",High (R200-500),Postpaid_Premium,4.1085,355.01,1.248601094761855,20.0,49.263157894736835,8.210526315789474,22.526315789473685
SUB3252641,"Revenue Driver (High ARPU, High Data)",Premium (>R500),Postpaid_Premium,12.37698,797.61,0.027843524771434147,77.68762677484786,18.458417849898577,0.6085192697768762,3.2454361054766734
SUB9433864,Regular User,Mid (R100-200),Prepaid_Monthly,1.1492200000000001,120.19,0.003873253538257959,32.558139534883715,26.356589147286826,23.25581395348837,17.829457364341085
SUB9731032,Regular User,Mid (R100-200),Postpaid_Basic,0.96339,144.37,0.05428888542711796,15.282392026578076,43.189368770764126,32.89036544850499,8.637873754152825
SUB2398558,"Upsell Opportunity (Low ARPU, Low Data)",Mid-Low (R50-100),Prepaid_Daily,0.64352,88.26,0.0664924387121546,22.799999999999997,13.200000000000001,31.2,32.8
SUB6353374,Regular User,High (R200-500),Prepaid_Monthly,3.0867600000000004,273.93,0.029690003280948396,12.239902080783354,46.266829865361075,1.9583843329253368,39.53488372093023
SUB2521701,"Upsell Opportunity (Low ARPU, Low Data)",Mid (R100-200),Postpaid_Basic,0.37918,104.73,0.06365541062080526,29.166666666666668,53.70370370370371,14.814814814814817,2.3148148148148153
SUB9302258,Regular User,High (R200-500),Prepaid_Monthly,2.30292,211.74,0.29615240049630387,27.665706051873194,42.93948126801153,1.7291066282420746,27.665706051873194
SUB1782877,Regular User,Mid (R100-200),Prepaid_Monthly,1.4811800000000002,146.53,0.2382031857586211,45.95744680851064,24.680851063829785,9.787234042553191,19.574468085106382
SUB9595960,"Revenue Driver (High ARPU, High Data)",Premium (>R500),Postpaid_Unlimited,20.06419,1164.23,0.22237582175440807,76.67087011349307,12.862547288776799,9.457755359394703,1.008827238335435
SUB2250844,"Revenue Driver (High ARPU, High Data)",High (R200-500),Postpaid_Premium,5.51271,409.38,0.14574500970591675,55.68369028006589,14.168039538714991,22.57001647446458,7.57825370675453
SUB5756497,Regular User,Mid (R100-200),Prepaid_Monthly,1.76599,169.13,0.006406707729367245,16.198347107438018,34.049586776859506,6.9421487603305785,42.8099173553719
SUB4440863,"Upsell Opportunity (Low ARPU, Low Data)",Mid-Low (R50-100),Prepaid_Monthly,0.5839099999999999,75.33,0.06828849924781843,19.607843137254903,69.93464052287582,0.6535947712418301,9.803921568627452
SUB7354054,Regular User,Mid (R100-200),Prepaid_Monthly,1.25163,128.32,0.15116730393334166,38.91625615763547,29.064039408867,6.403940886699508,25.615763546798032
SUB3234268,"Upsell Opportunity (Low ARPU, Low Data)",Mid (R100-200),Postpaid_Basic,0.37118,104.18,0.13512464157836873,13.749999999999998,56.25,2.5,27.499999999999996
SUB7437845,"Revenue Driver (High ARPU, High Data)",High (R200-500),Postpaid_Unlimited,4.57324,391.89,0.4966503042007435,13.130128956623683,70.33997655334116,16.295427901524032,0.2344665885111372
SUB2980290,"Upsell Opportunity (Low ARPU, Low Data)",Mid-Low (R50-100),Prepaid_Daily,0.3286,52.41,0.1694475420015193,14.379084967320264,41.1764705882353,18.954248366013076,25.490196078431378
SUB6024592,"Upsell Opportunity (Low ARPU, Low Data)",Mid-Low (R50-100),Postpaid_Premium,0.59234,79.0,0.09584317855308111,1.5105740181268883,39.57703927492447,15.709969788519636,43.202416918429
SUB3112368,"Revenue Driver (High ARPU, High Data)",High (R200-500),Postpaid_Premium,6.008310000000001,443.57,0.017498606670842243,16.281755196304847,55.311778290993075,16.97459584295612,11.431870669745958
SUB4341861,"Revenue Driver (High ARPU, High Data)",High (R200-500),Postpaid_Premium,6.01713,444.18,1.4570934772416226,43.32998996990974,51.955867602808425,1.8054162487462388,2.908726178535607
SUB5345760,"Upsell Opportunity (Low ARPU, Low Data)",Low (<R50),Prepaid_Monthly,0.14387,40.42,0.03383126783314343,22.413793103448274,68.9655172413793,3.4482758620689653,5.1724137931034475
SUB9002619,Regular User,Mid (R100-200),Prepaid_Monthly,1.87494,177.78,0.34492390113391735,75.12953367875649,8.290155440414509,8.290155440414509,8.290155440414509
SUB5149570,"Revenue Driver (High ARPU, High Data)",Premium (>R500),Postpaid_Basic,18.162380000000002,1043.42,0.6912926179095464,41.97271773347324,16.68415529905561,17.36621196222455,23.97691500524659
SUB4793092,Regular User,High (R200-500),Prepaid_Daily,1.94602,236.55,0.3599397646169782,53.63128491620112,23.463687150837988,1.675977653631285,21.22905027932961
SUB3470562,"Revenue Driver (High ARPU, High Data)",High (R200-500),Postpaid_Basic,3.76975,334.78,0.6806279429542483,8.531317494600433,24.838012958963283,1.8358531317494602,64.79481641468684
SUB7223754,Regular User,Mid (R100-200),Postpaid_Basic,1.5025,180.94,0.10287400451775319,69.45812807881774,16.748768472906406,12.807881773399016,0.9852216748768474
SUB1990121,Regular User,Mid (R100-200),Postpaid_Unlimited,2.0586599999999997,192.35,0.11613466623315505,20.43222003929273,16.30648330058939,44.40078585461689,18.860510805500983
SUB9501424,"Upsell Opportunity (Low ARPU, Low Data)",Low (<R50),Prepaid_Daily,0.2206,40.12,0.05623415784818614,14.285714285714285,36.50793650793651,33.33333333333333,15.873015873015875
SUB4509934,Regular User,High (R200-500),Prepaid_Monthly,2.29881,211.41,0.12751234349316798,78.125,11.328124999999998,8.984375,1.5625
SUB2200532,"Upsell Opportunity (Low ARPU, Low Data)",Mid-Low (R50-100),Prepaid_Monthly,0.89239,99.81,0.0026846573923990924,37.79527559055118,37.00787401574803,18.89763779527559,6.299212598425196
SUB1607317,Regular User,High (R200-500),Postpaid_Premium,3.3734499999999996,296.68,0.043695641717418354,44.803695150115466,40.184757505773675,3.4642032332563506,11.547344110854503
SUB8315664,Regular User,Mid (R100-200),Prepaid_Daily,1.00193,129.07,0.035116481376407105,33.04347826086956,58.26086956521739,6.08695652173913,2.6086956521739126
SUB6410812,Regular User,Mid (R100-200),Prepaid_Monthly,1.23269,126.81,0.08967899001540536,43.43891402714932,49.773755656108605,6.787330316742081,0.0
SUB7730886,Regular User,High (R200-500),Prepaid_Monthly,2.81915,252.7,0.1700927548250739,88.51963746223565,2.416918429003021,7.552870090634441,1.5105740181268883
SUB1479809,Regular User,High (R200-500),Prepaid_Daily,2.16453,261.43,0.32983821674328584,38.53904282115869,42.82115869017632,5.541561712846348,13.09823677581864
SUB2775767,"Revenue Driver (High ARPU, High Data)",High (R200-500),Prepaid_Monthly,3.9899400000000003,345.6,0.12810643756782092,82.32445520581115,17.191283292978213,0.48426150121065387,0.0
SUB1823837,"Upsell Opportunity (Low ARPU, Low Data)",Mid-Low (R50-100),Postpaid_Premium,0.68853,83.63,0.05528764650274487,69.38775510204081,16.3265306122449,10.204081632653061,4.081632653061225
SUB3021835,Regular User,High (R200-500),Prepaid_Monthly,2.7329499999999998,245.86,0.1030929402346068,44.04040404040405,31.717171717171723,12.121212121212123,12.121212121212123
SUB4452814,Regular User,Mid (R100-200),Prepaid_Monthly,1.12541,118.3,0.005557035778366526,50.0,30.952380952380953,0.0,19.04761904761905
SUB4041341,Regular User,Mid (R100-200),Postpaid_Premium,1.11834,117.74,0.22785285146073297,38.672768878718536,10.068649885583527,38.443935926773456,12.814645308924488
SUB7679155,Regular User,Mid (R100-200),Postpaid_Unlimited,1.71466,165.06,0.42157029079057673,14.00329489291598,27.347611202635914,5.601317957166392,53.047775947281714
SUB7770153,Regular User,Mid (R100-200),Postpaid_Unlimited,1.8758800000000002,177.85,0.005350830824912833,23.611111111111107,61.11111111111111,9.166666666666666,6.11111111111111
SUB7156225,"Upsell Opportunity (Low ARPU, Low Data)",Mid-Low (R50-100),Prepaid_Daily,0.6610199999999999,90.26,0.28476039139757536,18.473895582329316,68.27309236947791,10.04016064257028,3.2128514056224895
SUB1327359,"Revenue Driver (High ARPU, High Data)",High (R200-500),Prepaid_Monthly,6.6842299999999994,490.21,0.9149012419408731,45.51845342706502,6.502636203866431,40.94903339191564,7.029876977152899
SUB6720673,Regular User,Mid (R100-200),Prepaid_Monthly,1.1981,124.07,0.02253613647314978,48.07692307692307,30.76923076923077,10.576923076923077,10.576923076923077
SUB7203690,"Upsell Opportunity (Low ARPU, Low Data)",Mid-Low (R50-100),Postpaid_Basic,0.23551,94.98,0.14224905283131334,10.526315789473683,13.157894736842104,73.6842105263158,2.631578947368421
SUB4734341,Regular User,Mid (R100-200),Postpaid_Basic,0.73603,128.94,0.027114918516617736,44.98269896193772,15.91695501730104,22.837370242214536,16.262975778546714
SUB4246849,"Upsell Opportunity (Low ARPU, Low Data)",Mid-Low (R50-100),Postpaid_Premium,0.44526,79.0,0.14693810974000354,64.8854961832061,31.29770992366412,3.0534351145038165,0.7633587786259541
SUB3241678,Regular User,Mid (R100-200),Postpaid_Basic,1.1515199999999999,157.13,0.041306838444672866,60.509554140127385,15.286624203821656,21.019108280254777,3.1847133757961785
SUB9615797,Regular User,Mid (R100-200),Postpaid_Unlimited,2.13207,198.18,0.8463582384861339,59.797297297297305,20.27027027027027,2.7027027027027026,17.22972972972973
SUB3854119,Regular User,Mid (R100-200),Postpaid_Premium,1.6049200000000001,156.35,0.16730364904233075,1.5695067264573992,76.00896860986548,19.05829596412556,3.3632286995515694
SUB3090651,"Upsell Opportunity (Low ARPU, Low Data)",Mid-Low (R50-100),Prepaid_Monthly,0.27346,50.7,0.031642631341877364,4.1450777202072535,61.6580310880829,19.170984455958546,15.025906735751294
SUB2845733,"Upsell Opportunity (Low ARPU, Low Data)",Mid-Low (R50-100),Prepaid_Monthly,0.80038,92.51,0.18878640229632437,3.508771929824562,27.318295739348375,4.260651629072682,64.91228070175438
SUB2012384,"Upsell Opportunity (Low ARPU, Low Data)",Low (<R50),Prepaid_Daily,0.30413,49.63,0.06936748789197816,12.195121951219514,57.3170731707317,28.04878048780488,2.4390243902439024
SUB3121690,"Revenue Driver (High ARPU, High Data)",Premium (>R500),Prepaid_Monthly,7.1366000000000005,521.43,0.035232843726712204,32.059079061685495,52.12858384013901,9.209383145091225,6.602953953084274
SUB9043756,Regular User,High (R200-500),Postpaid_Basic,2.93839,278.37,0.5151247640391379,14.465408805031444,66.0377358490566,13.962264150943396,5.534591194968553
SUB8561743,Regular User,Mid (R100-200),Postpaid_Basic,1.2310999999999999,162.53,0.006621760092893503,35.146443514644346,54.39330543933054,2.092050209205021,8.368200836820083
SUB7643433,Regular User,High (R200-500),Prepaid_Daily,2.63275,314.74,0.17999834787333135,36.79727427597956,17.717206132879046,4.429301533219761,41.05621805792164
SUB3959034,Regular User,Mid (R100-200),Postpaid_Premium,0.99266,107.77,0.3132978911127655,9.895833333333334,80.72916666666667,1.5625,7.8125
SUB6864049,Regular User,Mid (R100-200),Postpaid_Premium,1.61653,157.27,0.004948769244631501,28.57142857142857,38.775510204081634,32.6530612244898,0.0
SUB1858811,Regular User,High (R200-500),Postpaid_Basic,3.00508,282.89,0.19401863040233414,47.877758913412556,40.91680814940577,5.432937181663837,5.772495755517826
SUB1068148,"Upsell Opportunity (Low ARPU, Low Data)",Mid (R100-200),Prepaid_Daily,0.80631,106.8,0.17948516368757672,30.76923076923077,18.803418803418808,43.5897435897436,6.837606837606838
